Average1,Average5,TasksTotal,TasksRuning,TasksSleeping,CpuUs,CpuSy,CpuId,MemFree,MemUsed,MemBuff,SwapAvail,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,SysCsw,species
13.25,13.53,595,5,352,27.9,1.3,70.7,32331284,96978200,1860812,33114576,0,0,1740,0,5393,3061,linpack
13.25,13.53,595,5,352,27.2,2,70.7,32331156,96978176,1860968,33114560,0,0,1983,0,5341,2882,linpack
13.25,13.53,595,5,352,15.4,8.4,76.2,32331156,96978176,1860968,33114560,0,0,1684,0,4580,2510,linpack
13.25,13.53,595,5,352,25,1.1,73.9,32331156,96978176,1860968,33114560,0,0,1264,0,4863,2660,linpack
13.31,13.54,595,5,352,28.5,0.7,70.8,32331404,96977776,1861120,33115028,0,364000,1550,0,5509,3147,linpack
13.31,13.54,595,5,352,28.7,0.6,70.7,32331404,96977776,1861120,33115028,0,0,1444,0,5257,2803,linpack
13.31,13.54,595,5,352,25.7,4,70.3,32331404,96977776,1861120,33115028,0,0,1522,0,5295,2878,linpack
13.31,13.54,595,5,352,28.3,0.9,70.8,32331160,96977808,1861324,33115008,0,0,1204,0,5263,2843,linpack
13.31,13.54,595,5,352,28.5,0.7,70.8,32331160,96977808,1861324,33115008,0,0,1444,0,5360,3003,linpack
13.37,13.55,595,5,352,27.1,2.2,70.7,32331160,96977808,1861324,33115008,0,44000,904,0,5294,2892,linpack
13.37,13.55,595,5,352,25.8,3.5,70.7,32330928,96977904,1861468,33114980,0,0,1226,0,5338,2920,linpack
13.37,13.55,595,5,352,28.1,1.1,70.8,32330928,96977904,1861468,33114980,0,0,904,0,5286,2838,linpack
13.37,13.55,595,5,352,28.3,1,70.8,32330928,96977904,1861468,33114980,0,0,840,0,5372,3027,linpack
13.37,13.55,595,6,351,22.9,6.3,70.7,32463904,96844768,1861624,33248060,0,0,600,0,5253,2815,linpack
13.42,13.56,595,5,352,19.8,1.8,78.4,32463904,96844768,1861624,33248060,0,16000,960,0,3992,2251,linpack
13.42,13.56,595,5,352,28.5,0.8,70.7,32463904,96844768,1861624,33248060,0,528000,999,0,5298,2860,linpack
13.42,13.56,595,5,352,28.3,0.9,70.8,32331184,96977344,1861772,33115536,0,0,960,0,5400,3065,linpack
13.42,13.56,596,5,352,26.3,3,70.7,32331184,96977344,1861772,33115536,0,0,1024,0,5319,2863,linpack
13.47,13.56,596,5,352,26.9,2.3,70.8,32331184,96977344,1861772,33115536,0,0,1084,0,5364,2900,linpack
13.47,13.56,596,5,352,28.4,0.8,70.8,32331060,96977312,1861924,33115524,0,28000,844,0,5303,2884,linpack
13.47,13.56,596,5,352,28.5,0.8,70.7,32331060,96977312,1861924,33115524,0,0,844,0,5309,2969,linpack
13.47,13.56,596,5,352,23.7,5.6,70.7,32331060,96977312,1861924,33115524,0,0,1101,0,5303,2861,linpack
13.47,13.56,596,5,352,28.6,0.7,70.7,32330940,96977280,1862080,33115520,0,0,969,0,5297,2878,linpack
13.51,13.57,596,5,352,28.4,0.9,70.7,32330940,96977280,1862080,33115520,0,0,900,0,5274,2851,linpack
13.51,13.57,596,5,352,26.9,2.4,70.7,32330940,96977280,1862080,33115520,0,16000,1200,0,5414,3064,linpack
13.51,13.57,596,5,352,20.7,5,74.3,32331304,96976752,1862240,33116092,0,540000,1260,0,5317,2860,linpack
13.51,13.57,596,5,352,28.6,0.7,70.7,32331304,96976752,1862240,33116092,0,0,960,0,3942,2242,linpack
13.51,13.57,596,5,352,28.6,0.6,70.7,32331304,96976752,1862240,33116092,0,0,780,0,5257,2850,linpack
13.55,13.58,596,5,352,28.4,0.9,70.7,32331056,96976784,1862456,33116004,0,0,840,0,5358,3031,linpack
13.55,13.58,596,5,352,27.7,1.5,70.8,32331056,96976784,1862456,33116004,0,28000,780,0,5246,2837,linpack
13.55,13.58,596,5,352,28.5,0.8,70.7,32331056,96976784,1862456,33116004,0,284000,900,0,5377,2965,linpack
13.55,13.58,596,5,352,28.4,0.8,70.8,32330804,96976880,1862612,33115920,0,0,1404,0,5281,2854,linpack
13.55,13.58,596,5,352,25.1,4.1,70.7,32330804,96976880,1862612,33115920,0,0,780,0,5443,3106,linpack
13.58,13.59,596,5,352,28.1,1.2,70.7,32330804,96976880,1862612,33115920,0,0,682,0,5272,2840,linpack
13.58,13.59,596,5,352,28.4,0.9,70.8,32330680,96976848,1862764,33115964,0,44000,562,0,5297,2856,linpack
13.58,13.59,596,5,352,25.9,3.5,70.6,32330680,96976848,1862764,33115964,0,280000,759,0,5311,2873,linpack
13.58,13.59,596,5,352,11.4,5.1,83.5,32331056,96976368,1862876,33116452,0,0,2108,0,5491,3144,linpack
13.58,13.59,596,5,352,25.2,0.9,73.9,32331056,96976368,1862876,33116452,0,0,1401,0,5381,2947,linpack
13.62,13.59,596,5,352,28.5,0.8,70.7,32331056,96976368,1862876,33116452,0,0,1582,0,4105,2276,linpack
13.62,13.59,596,5,352,28.4,0.9,70.7,32330092,96977216,1862988,33115600,0,0,960,0,5261,2836,linpack
13.62,13.59,596,5,352,23.6,5.6,70.8,32330092,96977216,1862988,33115600,0,36000,1080,0,5429,3082,linpack
13.62,13.59,596,5,352,28.5,0.7,70.7,32330092,96977216,1862988,33115600,0,268000,1319,0,5251,2833,linpack
13.62,13.59,596,5,352,28.5,0.7,70.7,32329976,96977184,1863136,33115624,0,0,900,0,5464,2883,linpack
13.73,13.62,596,5,352,27.5,1.8,70.7,32329976,96977184,1863136,33115624,0,0,984,0,5242,2808,linpack
13.73,13.62,596,5,352,24.4,4.8,70.8,32329976,96977184,1863136,33115624,0,0,1306,0,5361,3012,linpack
13.73,13.62,596,5,352,28.7,0.6,70.7,32329852,96977152,1863296,33115668,0,28000,720,0,5320,2893,linpack
13.73,13.62,596,5,352,28.4,0.8,70.7,32329852,96977152,1863296,33115668,0,0,840,0,5327,2893,linpack
13.73,13.62,596,5,352,23.6,4.6,71.8,32329852,96977152,1863296,33115668,0,0,720,0,5290,2853,linpack
12.95,13.46,596,5,352,22.7,1.3,76,32330108,96976752,1863440,33116092,0,0,682,0,5352,3043,linpack
12.95,13.46,596,5,352,28.5,0.7,70.8,32330108,96976752,1863440,33116092,0,0,1499,0,5237,2876,linpack
12.95,13.46,596,5,352,28.6,0.6,70.8,32330108,96976752,1863440,33116092,0,16000,991,155,4828,2667,linpack
12.95,13.46,596,5,352,26.4,2.9,70.7,32329992,96976704,1863596,33116144,0,572000,720,0,5270,2815,linpack
13.03,13.47,596,5,352,28.3,1,70.7,32329992,96976704,1863596,33116144,0,0,600,0,5366,3023,linpack
13.03,13.47,596,5,352,28.4,0.9,70.7,32329992,96976704,1863596,33116144,0,0,600,0,5295,2864,linpack
13.03,13.47,596,5,352,26.5,2.8,70.8,32329924,96976624,1863752,33116188,0,0,720,0,5315,2847,linpack
13.03,13.47,596,5,352,25.1,4.2,70.7,32329924,96976624,1863752,33116188,0,44000,639,0,5325,2903,linpack
13.03,13.47,596,6,352,28.1,1.1,70.7,32329924,96976624,1863752,33116188,0,0,660,0,5372,3016,linpack
13.11,13.48,596,5,352,28.1,1.1,70.8,32329804,96976592,1863904,33116212,0,0,600,0,5274,2830,linpack
13.11,13.48,596,5,352,23.3,5.9,70.7,32329804,96976592,1863904,33116212,0,0,480,0,5334,2900,linpack
13.11,13.48,596,5,352,18.8,3.7,77.5,32329804,96976592,1863904,33116212,0,0,420,0,5278,2845,linpack
13.11,13.48,596,5,352,28.5,0.8,70.7,32330312,96975936,1864048,33116888,0,20000,540,0,4838,2796,linpack
13.11,13.48,596,5,352,28.3,0.9,70.8,32330312,96975936,1864048,33116888,0,0,1164,0,3324,1920,linpack
13.26,13.5,596,5,352,28.6,0.7,70.8,32330312,96975936,1864048,33116888,0,0,720,0,5537,3091,linpack
13.26,13.5,596,5,352,26.3,3.1,70.7,32329932,96976152,1864212,33116676,0,0,720,0,5304,2861,linpack
13.26,13.5,596,6,352,28.1,1.2,70.8,32329932,96976152,1864212,33116676,0,0,660,0,5383,3019,linpack
13.26,13.5,596,5,352,28.6,1.1,70.3,32329932,96976152,1864212,33116676,0,52000,779,0,5459,2863,linpack
13.26,13.5,596,5,352,23.2,6,70.7,32329940,96975952,1864408,33116908,0,836000,480,0,5267,2811,linpack
13.32,13.51,596,5,352,28.2,1,70.8,32329940,96975952,1864408,33116908,0,0,360,0,5257,2824,linpack
13.32,13.51,596,5,352,28.2,1.1,70.7,32329940,96975952,1864408,33116908,0,0,1140,0,5495,3123,linpack
13.32,13.51,596,5,352,24.8,4.4,70.8,32329940,96975792,1864560,33117020,0,0,660,0,5247,2805,linpack
13.32,13.51,596,5,352,14.6,5.2,80.1,32329940,96975792,1864560,33117020,0,44000,540,0,5282,2863,linpack
13.32,13.51,596,5,352,28.6,0.6,70.7,32329940,96975792,1864560,33117020,0,0,480,0,5317,2879,linpack
13.38,13.52,596,5,352,28.4,0.9,70.7,32330440,96975152,1864708,33117716,0,0,720,0,5101,2894,linpack
13.38,13.52,596,5,352,28.6,0.7,70.8,32330440,96975152,1864708,33117716,0,0,600,0,4530,2484,linpack
13.38,13.52,596,5,352,25.1,4.2,70.7,32330440,96975152,1864708,33117716,0,0,1430,0,5332,2912,linpack
13.38,13.52,596,5,352,28.5,0.8,70.8,32330184,96975248,1864868,33117572,0,0,1385,0,5286,2833,linpack
13.38,13.52,596,5,352,28.1,1.2,70.7,32330184,96975248,1864868,33117572,0,16000,1200,0,5379,3043,linpack
13.43,13.53,596,5,352,23.5,5.7,70.8,32330184,96975248,1864868,33117572,0,0,1260,0,5283,2849,linpack
13.43,13.53,596,5,352,28.4,0.9,70.7,32330084,96975200,1865012,33117640,0,0,682,0,5275,2838,linpack
13.43,13.53,596,5,352,28.5,0.8,70.8,32330084,96975200,1865012,33117640,0,0,686,0,5255,2833,linpack
13.43,13.53,596,5,352,28.1,1.2,70.7,32330084,96975200,1865012,33117640,0,0,604,0,5356,3017,linpack
13.43,13.53,595,5,352,15.2,6.8,78.1,32330488,96974672,1865136,33118212,0,16000,1101,0,5291,2861,linpack
13.47,13.53,595,5,352,28,0.8,71.2,32330488,96974672,1865136,33118212,0,784000,904,0,5320,2873,linpack
13.47,13.53,595,5,352,28.4,0.9,70.7,32330488,96974672,1865136,33118212,0,0,806,0,5343,2884,linpack
13.47,13.53,595,5,352,28.4,0.9,70.7,32330364,96974640,1865288,33118200,0,0,480,0,4777,2742,linpack
13.47,13.53,595,5,352,25.7,3.5,70.8,32330364,96974640,1865288,33118200,0,0,540,0,4803,2616,linpack
13.47,13.53,595,5,352,28.2,1.1,70.7,32330364,96974640,1865288,33118200,0,28000,540,0,5278,2839,linpack
13.52,13.54,595,5,352,28.4,0.9,70.7,32330236,96974560,1865500,33118304,0,0,562,0,5234,2795,linpack
13.52,13.54,595,5,352,24.7,4.5,70.7,32330236,96974560,1865500,33118304,0,0,660,0,5369,3047,linpack
13.52,13.54,595,5,352,26.7,2.6,70.7,32330236,96974560,1865500,33118304,0,0,660,0,5239,2829,linpack
13.52,13.54,595,5,352,28,1.2,70.8,32330004,96974648,1865644,33118240,0,0,982,169,5385,2949,linpack
13.56,13.55,595,5,352,28,1.3,70.7,32330004,96974648,1865644,33118240,0,20000,360,0,5312,2882,linpack
13.56,13.55,595,5,352,17.5,7.8,74.8,32330004,96974648,1865644,33118240,0,0,540,0,5397,3072,linpack
13.56,13.55,595,5,352,22.5,1.4,76.1,32330252,96974240,1865800,33118600,0,0,540,0,5241,2789,linpack
13.56,13.55,595,5,352,28.7,0.6,70.7,32330252,96974240,1865800,33118600,0,0,604,0,5266,2842,linpack
13.56,13.55,595,5,352,28.4,0.8,70.7,32330252,96974240,1865800,33118600,0,0,703,0,5197,2826,linpack
13.59,13.56,595,5,352,25.5,3.7,70.8,32330128,96974200,1865968,33118644,0,16000,860,0,4029,2388,linpack
13.59,13.56,595,5,352,28.2,1,70.8,32330128,96974200,1865968,33118644,0,872000,724,0,5294,2841,linpack
13.59,13.56,595,5,352,28.5,0.8,70.7,32330128,96974200,1865968,33118644,0,0,1444,0,5415,2965,linpack
13.59,13.56,595,5,352,27,2.3,70.7,32329996,96974176,1866128,33118680,0,0,720,0,5339,2904,linpack
13.59,13.56,595,5,352,25.7,3.6,70.8,32329996,96974176,1866128,33118680,0,0,480,0,5351,2994,linpack
13.62,13.57,595,5,352,28.4,0.9,70.7,32329996,96974176,1866128,33118680,0,48000,1139,0,5369,2952,linpack
13.62,13.57,595,5,352,28.2,1.1,70.7,32329764,96974264,1866268,33118616,0,0,960,0,5339,2894,linpack
13.62,13.57,595,5,352,21.4,6.3,72.3,32329764,96974264,1866268,33118616,0,0,2604,0,5383,2898,linpack
13.62,13.57,595,5,352,22.6,1.2,76.2,32329764,96974264,1866268,33118616,0,0,1344,0,5362,3033,linpack
13.62,13.57,595,5,352,28.3,0.9,70.8,32330260,96973616,1866420,33119224,0,0,1079,0,5391,2952,linpack
13.65,13.57,595,5,352,28.5,0.8,70.7,32330260,96973616,1866420,33119224,0,16000,900,0,5259,2844,linpack
13.65,13.57,595,5,352,24.9,4.4,70.8,32330260,96973616,1866420,33119224,0,0,1383,0,4093,2309,linpack
13.65,13.57,595,5,352,28.5,0.8,70.8,32330136,96973584,1866576,33119240,0,0,780,0,5321,2972,linpack
13.65,13.57,595,5,352,28.3,1,70.7,32330136,96973584,1866576,33119240,0,0,720,0,5278,2851,linpack
13.65,13.57,595,5,352,27.1,2.2,70.7,32330136,96973584,1866576,33119240,0,0,840,0,5401,2986,linpack
13.68,13.58,595,5,352,25,4.3,70.7,32330032,96973536,1866728,33119304,0,20000,900,0,5287,2825,linpack
13.68,13.58,595,5,352,28.3,0.9,70.7,32330032,96973536,1866728,33119304,0,0,780,54,5396,3031,linpack
13.68,13.58,595,5,352,28.2,1.1,70.7,32330032,96973536,1866728,33119304,0,844000,900,0,5350,2905,linpack
13.68,13.58,595,5,352,23,6.2,70.7,32330900,96972520,1866876,33120340,0,0,1499,0,5343,2885,linpack
13.68,13.58,595,5,352,21,1.6,77.4,32330900,96972520,1866876,33120340,0,0,1283,0,5376,2933,linpack
13.71,13.59,595,5,352,28.5,0.7,70.7,32330900,96972520,1866876,33120340,0,0,900,0,5346,3018,linpack
13.71,13.59,595,5,352,28.4,0.9,70.8,32330412,96972856,1867028,33120020,0,44000,1020,0,5336,2899,linpack
13.71,13.59,595,5,352,26,3.3,70.7,32330412,96972856,1867028,33120020,0,0,1324,0,5205,2888,linpack
13.71,13.59,595,5,352,28.2,1,70.8,32330412,96972856,1867028,33120020,0,0,1188,0,4036,2261,linpack
13.71,13.59,595,5,352,28.2,1,70.7,32330296,96972816,1867184,33120016,0,0,664,0,5418,3121,linpack
13.73,13.59,595,5,352,26.4,2.9,70.7,32330296,96972816,1867184,33120016,0,0,686,0,5293,2843,linpack
13.73,13.59,595,5,352,25.4,3.9,70.8,32330296,96972816,1867184,33120016,0,20000,964,0,5309,2905,linpack
13.73,13.59,595,5,352,28.7,1,70.3,32330184,96972720,1867392,33120100,0,0,1080,0,5327,2869,linpack
13.73,13.59,595,5,352,28.1,1.1,70.8,32330184,96972720,1867392,33120100,0,544000,780,0,5329,3004,linpack
13.73,13.59,595,5,352,18.7,7.7,73.6,32330184,96972720,1867392,33120100,0,0,982,0,5330,2902,linpack
13.43,13.53,595,5,352,26.7,0.9,72.4,32330684,96972064,1867544,33120768,0,0,900,0,5313,2892,linpack
13.43,13.53,595,5,352,28.5,0.8,70.8,32330684,96972064,1867544,33120768,0,44000,840,0,5297,2832,linpack
13.43,13.53,595,5,352,28.3,0.9,70.7,32330684,96972064,1867544,33120768,0,0,1440,0,5441,3111,linpack
13.43,13.53,595,5,352,25.6,3.6,70.7,32330452,96972144,1867704,33120704,0,0,1319,0,5269,2834,linpack
13.48,13.54,595,5,352,28.7,0.6,70.7,32330452,96972144,1867704,33120704,0,0,960,0,4253,2436,linpack
13.48,13.54,595,5,352,28.6,0.7,70.8,32330452,96972144,1867704,33120704,0,0,720,0,5302,2885,linpack
13.48,13.54,595,5,352,27.3,1.9,70.7,32330340,96972112,1867848,33120760,0,16000,660,0,5347,2992,linpack
13.48,13.54,595,5,352,27.8,1.5,70.7,32330340,96972112,1867848,33120760,0,0,420,0,5290,2847,linpack
13.48,13.54,595,5,352,28.5,0.7,70.7,32330340,96972112,1867848,33120760,0,528000,1140,0,5379,2923,linpack
13.52,13.55,595,5,352,27,2.2,70.7,32460404,96841888,1868008,33250932,0,0,1059,0,5280,2836,linpack
13.52,13.55,595,5,352,21.5,3.3,75.2,32460404,96841888,1868008,33250932,0,0,900,0,5394,3043,linpack
13.52,13.55,595,5,352,28.4,0.8,70.7,32460404,96841888,1868008,33250932,0,28000,780,0,5325,2865,linpack
13.52,13.55,595,5,352,28.4,0.8,70.7,32330720,96971424,1868152,33121416,0,0,780,0,5300,2868,linpack
13.52,13.55,595,5,352,28.3,1,70.7,32330720,96971424,1868152,33121416,0,0,660,0,5353,2905,linpack
13.56,13.56,595,5,352,26.9,2.4,70.7,32330720,96971424,1868152,33121416,0,0,780,0,5408,3049,linpack
13.56,13.56,595,5,352,28.5,0.8,70.7,32330476,96971520,1868300,33121340,0,0,720,0,4822,2645,linpack
13.56,13.56,595,5,352,27.3,2,70.7,32330476,96971520,1868300,33121340,0,16000,1457,0,4824,2671,linpack
13.56,13.56,595,5,352,25.1,4.3,70.7,32330476,96971520,1868300,33121340,0,0,780,0,5330,2884,linpack
13.56,13.56,595,5,352,28.3,1,70.7,32330228,96971560,1868508,33121260,0,0,600,0,5331,2967,linpack
13.59,13.57,595,5,352,27.4,1.9,70.7,32330228,96971560,1868508,33121260,0,0,780,0,5321,2886,linpack
13.59,13.57,595,5,352,20.5,4.1,75.4,32330228,96971560,1868508,33121260,0,0,840,0,5261,2859,linpack
13.59,13.57,595,5,352,14.6,4,81.4,32330604,96971032,1868660,33121804,0,16000,1464,0,5289,2856,linpack
13.59,13.57,595,5,352,28.6,0.7,70.7,32330604,96971032,1868660,33121804,0,0,1175,155,5414,3076,linpack
13.59,13.57,595,5,352,28.5,0.8,70.7,32330604,96971032,1868660,33121804,0,768000,840,0,5306,2870,linpack
13.63,13.57,595,5,352,27.6,1.6,70.7,32330488,96970992,1868812,33121860,0,0,720,0,5524,2951,linpack
13.63,13.57,595,5,352,26.8,2.5,70.7,32330488,96970992,1868812,33121860,0,0,780,0,5301,2867,linpack
13.63,13.57,595,5,352,28.6,0.7,70.7,32330488,96970992,1868812,33121860,0,0,420,0,5158,2996,linpack
13.63,13.57,595,5,352,28.5,0.7,70.7,32330368,96970960,1868972,33121908,0,36000,600,0,4807,2670,linpack
13.63,13.57,595,5,352,26.7,2.6,70.7,32330368,96970960,1868972,33121908,0,0,840,0,5237,2821,linpack
13.66,13.58,595,5,352,28.2,1.1,70.8,32330368,96970960,1868972,33121908,0,0,1587,0,5300,2913,linpack
13.66,13.58,595,5,352,28.5,0.8,70.7,32330244,96970928,1869124,33121896,0,0,1908,0,5367,3026,linpack
13.66,13.58,595,5,352,20,4,76,32330244,96970928,1869124,33121896,0,0,724,0,5256,2816,linpack
13.66,13.58,595,5,352,21.5,1.3,77.2,32330244,96970928,1869124,33121896,0,16000,1324,0,5304,2883,linpack
13.66,13.58,595,5,352,28.4,0.9,70.8,32330492,96970528,1869276,33122332,0,0,1132,0,5272,2850,linpack
13.69,13.59,595,5,352,28.4,0.9,70.7,32330492,96970528,1869276,33122332,0,620000,746,0,5350,3000,linpack
13.69,13.59,595,5,352,25.5,3.8,70.7,32330492,96970528,1869276,33122332,0,0,664,0,5287,2877,linpack
13.69,13.59,595,5,352,28.3,0.9,70.8,32330352,96970496,1869448,33122424,0,0,660,0,5343,2884,linpack
13.69,13.59,595,5,352,28.5,0.7,70.8,32330352,96970496,1869448,33122424,0,44000,540,0,5271,2894,linpack
13.71,13.6,595,5,352,26.6,2.7,70.7,32330352,96970496,1869448,33122424,0,0,1066,0,4727,2708,linpack
13.71,13.6,595,5,352,25.2,4.1,70.8,32330228,96970472,1869596,33122468,0,0,1143,0,5266,2839,linpack
13.71,13.6,595,5,352,28.3,0.9,70.7,32330228,96970472,1869596,33122468,0,0,632,0,5290,2850,linpack
13.71,13.6,595,5,352,28,1.3,70.8,32330228,96970472,1869596,33122468,0,0,600,0,5281,2863,linpack
13.71,13.6,595,5,352,20.6,6.9,72.5,32330984,96969568,1869748,33123376,0,16000,840,0,5412,3051,linpack
13.73,13.6,595,5,352,23.7,1.1,75.2,32330984,96969568,1869748,33123376,0,0,780,0,5253,2826,linpack
13.73,13.6,595,5,352,28.4,0.9,70.7,32330984,96969568,1869748,33123376,0,0,1019,0,5281,2869,linpack
13.73,13.6,595,5,352,28.4,0.9,70.7,32330616,96969776,1869900,33123120,0,0,600,0,5267,2811,linpack
13.73,13.6,595,5,352,25.6,3.7,70.7,32330616,96969776,1869900,33123120,0,0,480,0,5314,2966,linpack
13.73,13.6,595,5,352,28.3,0.9,70.7,32330616,96969776,1869900,33123120,0,20000,844,0,5384,2927,linpack
13.76,13.61,595,5,352,28.4,0.9,70.7,32330372,96969872,1870056,33123044,0,0,544,0,4064,2208,linpack
13.76,13.61,595,5,352,24.3,4.9,70.8,32330372,96969872,1870056,33123044,0,0,763,0,4101,2280,linpack
13.76,13.61,595,5,352,28.2,1.1,70.7,32330372,96969872,1870056,33123044,0,836000,664,0,5378,3064,linpack
13.76,13.61,595,5,352,28.3,1,70.7,32330256,96969832,1870208,33123096,0,0,1116,0,5237,2826,linpack
13.76,13.61,595,5,352,26.3,3,70.7,32330256,96969832,1870208,33123096,0,44000,991,0,5252,2835,linpack
12.97,13.45,595,5,352,17.5,4.2,78.3,32330256,96969832,1870208,33123096,0,0,452,0,5252,2821,linpack
12.97,13.45,595,5,352,28.4,0.9,70.7,32330224,96969440,1870636,33123316,0,0,420,0,5422,3104,linpack
12.97,13.45,595,6,351,28.4,1,70.6,32330224,96969440,1870636,33123316,0,0,660,0,5328,2864,linpack
12.97,13.45,595,5,352,28.1,1.4,70.5,32330224,96969440,1870636,33123316,0,0,960,0,5430,2968,linpack
12.97,13.45,595,5,352,25.9,3.3,70.7,32329840,96969600,1870852,33123156,0,20000,840,0,5360,2932,linpack
13.06,13.46,595,5,352,28.5,0.8,70.8,32329840,96969600,1870852,33123156,0,0,900,0,5371,3002,linpack
13.06,13.46,595,5,352,28.2,1,70.7,32329840,96969600,1870852,33123156,0,0,886,0,4461,2498,linpack
13.06,13.46,595,5,352,24.7,4.5,70.7,32329608,96969696,1870988,33123116,0,544000,540,0,4255,2304,linpack
13.06,13.46,595,5,352,28.3,1,70.7,32329608,96969696,1870988,33123116,0,0,660,0,5254,2772,linpack
13.06,13.46,595,5,352,28.3,1,70.8,32329608,96969696,1870988,33123116,0,0,1475,169,5406,3063,linpack
13.13,13.47,595,5,352,21.9,6.3,71.8,32433892,96865264,1871140,33227512,0,44000,660,0,5264,2821,linpack
13.13,13.47,595,5,352,19.9,1.7,78.4,32433892,96865264,1871140,33227512,0,0,960,0,5284,2842,linpack
13.13,13.47,595,5,352,28.6,0.6,70.7,32433892,96865264,1871140,33227512,0,0,780,0,5206,2769,linpack
13.13,13.47,595,5,352,28.3,0.9,70.7,32329772,96969224,1871300,33123560,0,0,660,0,5278,2927,linpack
13.13,13.47,595,5,352,25.9,3.3,70.7,32329772,96969224,1871300,33123560,0,0,779,0,5206,2738,linpack
13.2,13.48,595,5,352,28.3,1,70.7,32329772,96969224,1871300,33123560,0,16000,1468,0,5349,2877,linpack
13.2,13.48,595,5,352,28.4,0.9,70.7,32329656,96969200,1871444,33123612,0,0,999,0,5304,2841,linpack
13.2,13.48,595,5,352,27.4,1.9,70.7,32329656,96969200,1871444,33123612,0,0,1242,0,5508,3168,linpack
13.2,13.48,595,5,352,24.8,4.5,70.8,32329656,96969200,1871444,33123612,0,528000,1145,152,4351,2445,linpack
13.2,13.48,595,5,352,28.3,0.9,70.7,32329540,96969152,1871600,33123664,0,0,600,0,5300,2867,linpack
13.27,13.49,595,5,352,27.7,1.6,70.7,32329540,96969152,1871600,33123664,0,28000,742,0,5279,2884,linpack
13.27,13.49,595,5,352,16.4,6.1,77.5,32329540,96969152,1871600,33123664,0,0,584,0,5385,3048,linpack
13.27,13.49,595,5,352,26.4,0.9,72.7,32329700,96968848,1871752,33123932,0,0,723,0,5306,2861,linpack
13.27,13.49,595,5,352,28.5,0.7,70.8,32329700,96968848,1871752,33123932,0,0,1337,42,5329,2900,linpack
13.33,13.49,595,5,352,28.5,0.7,70.7,32329700,96968848,1871752,33123932,0,0,682,0,5256,2818,linpack
13.33,13.49,595,5,352,26.7,2.6,70.7,32329580,96968760,1871956,33123980,0,16000,420,0,5310,2973,linpack
13.33,13.49,595,5,352,28.3,1,70.8,32329580,96968760,1871956,33123980,0,0,420,0,5294,2864,linpack
13.33,13.49,595,5,352,28.5,0.8,70.7,32329580,96968760,1871956,33123980,0,0,540,0,5254,2838,linpack
13.33,13.49,595,5,352,23.6,5.6,70.8,32329464,96968720,1872108,33124032,0,516000,780,0,5175,2830,linpack
13.38,13.5,595,5,352,28.4,0.9,70.7,32329464,96968720,1872108,33124032,0,0,900,0,4381,2568,linpack
13.38,13.5,595,5,352,28.3,1,70.8,32329464,96968720,1872108,33124032,0,32000,720,0,5327,2905,linpack
13.38,13.5,595,5,352,23.7,5.6,70.8,32329112,96968688,1872492,33123968,0,0,720,0,5389,2951,linpack
13.38,13.5,595,5,352,21.6,1.7,76.7,32329112,96968688,1872492,33123968,0,0,720,0,5307,2865,linpack
13.38,13.5,595,5,352,28.6,0.7,70.7,32329112,96968688,1872492,33123968,0,0,720,0,5385,3046,linpack
13.43,13.51,595,6,352,28.7,0.6,70.7,32329520,96968120,1872656,33124488,0,0,540,0,5266,2831,linpack
13.43,13.51,595,5,352,25.8,3.5,70.7,32329520,96968120,1872656,33124488,0,20000,600,0,5261,2860,linpack
13.43,13.51,595,5,352,28.2,1,70.8,32329520,96968120,1872656,33124488,0,0,759,0,5256,2831,linpack
13.43,13.51,595,5,352,28.5,0.7,70.7,32329400,96968088,1872808,33124536,0,0,556,0,5308,2979,linpack
13.43,13.51,595,5,352,27.6,1.6,70.8,32329400,96968088,1872808,33124536,0,572000,420,0,5290,2837,linpack
13.48,13.52,595,5,352,25.6,3.7,70.7,32329400,96968088,1872808,33124536,0,0,1200,0,4947,2754,linpack
13.48,13.52,595,5,352,28.2,1,70.7,32329276,96968064,1872956,33124580,0,44000,720,0,4266,2373,linpack
